,gene_product,start,strand,cog,gene_name,operon,stop,regulator
USA300HOU_RS05380,hypothetical protein,1088551,+,No COG category,USA300HOU_RS05380,,1089847.0,VraS2
USA300HOU_RS05385,SAM-dependent methyltransferase,1090271,+,Function unknown,ywbD,ywbD,1091444.0,
USA300HOU_RS05390,hypothetical protein,1091497,+,No COG category,USA300HOU_RS05390,,1092040.0,WalR
USA300HOU_RS05395,phosphocarrier protein HPr,1092193,+,Carbohydrate transport and metabolism,ptsH,"ptsH,ptsI",1092460.0,
USA300HOU_RS05400,phosphoenolpyruvate--protein phosphotransferase,1092462,+,Carbohydrate transport and metabolism,ptsI,"ptsH,ptsI",1094181.0,
USA300HOU_RS05405,NrdH-redoxin,1094417,-,"Post-translational modification, protein turnover, and chaperones",nrdH,nrdH,1094651.0,
USA300HOU_RS05410,cytochrome ubiquinol oxidase subunit I,1094848,+,Energy production and conversion,cydA,"cydA,cydB",1096210.0,
USA300HOU_RS05415,cytochrome D ubiquinol oxidase subunit II,1096206,+,Energy production and conversion,cydB,"cydA,cydB",1097226.0,
USA300HOU_RS05420,potassium transporter Trk,1097358,+,Inorganic ion transport and metabolism,ktrA,ktrA,1098021.0,
USA300HOU_RS05425,DUF3125 domain-containing protein,1098038,+,No COG category,USA300HOU_RS05425,,1098194.0,
USA300HOU_RS05430,ribonuclease J 1,1098369,-,Function unknown,rnjA,rnjA,1100067.0,
USA300HOU_RS05435,hypothetical protein,1100066,-,Function unknown,USA300HOU_RS05435,rnjA,1100285.0,
USA300HOU_RS05440,hypothetical protein,1100313,-,No COG category,USA300HOU_RS05440,rnjA,1100436.0,
USA300HOU_RS05445,peptide deformylase,1100765,-,"Translation, ribosomal structure and biogenesis",deF,deF,1101317.0,
USA300HOU_RS05450,cell-wall-binding lipoprotein,1101681,+,Function unknown,USA300HOU_RS05450,,1102308.0,
USA300HOU_RS05455,pyruvate dehydrogenase E1 component subunit alpha,1102478,+,Energy production and conversion,pdhA,"pdhA,pdhB,pdhC,pdhD",1103591.0,
USA300HOU_RS05460,pyruvate dehydrogenase E1 component subunit beta,1103594,+,Energy production and conversion,pdhB,"pdhA,pdhB,pdhC,pdhD",1104572.0,
USA300HOU_RS05465,dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,1104662,+,Energy production and conversion,pdhC,"pdhA,pdhB,pdhC,pdhD",1105955.0,
USA300HOU_RS05470,dihydrolipoyl dehydrogenase,1105958,+,Energy production and conversion,pdhD,"pdhA,pdhB,pdhC,pdhD",1107365.0,
USA300HOU_RS05475,hypothetical protein,1107532,+,Function unknown,yktA,yktA,1107808.0,
USA300HOU_RS05480,Cro/Cl family transcriptional regulator,1107951,+,Transcription,puuR,"puuR,potA",1108491.0,WalR
USA300HOU_RS05485,spermidine/putrescine import ATP-binding protein PotA,1108503,+,Inorganic ion transport and metabolism,potA,"puuR,potA",1109598.0,WalR
USA300HOU_RS05490,spermidine/putrescine ABC transporter permease,1109590,+,Amino acid transport and metabolism,potB,,1110388.0,
USA300HOU_RS05495,spermidine/putrescine ABC transporter permease,1110393,+,Amino acid transport and metabolism,potC,,1111203.0,
USA300HOU_RS05500,spermidine/putrescine ABC transporter substrate-binding protein,1111202,+,Inorganic ion transport and metabolism,potD,potD,1112276.0,
USA300HOU_RS05505,hypothetical protein,1112349,+,No COG category,USA300HOU_RS05505,,1113369.0,
USA300HOU_RS05510,membrane protein,1113651,+,No COG category,USA300HOU_RS05510,,1114071.0,
USA300HOU_RS05515,divalent metal cation transporter,1114152,-,Inorganic ion transport and metabolism,mntH,,1115505.0,MntR
USA300HOU_RS05520,hypothetical protein,1115688,-,Function unknown,USA300HOU_RS05520,,1116303.0,
USA300HOU_RS05525,inositol monophosphatase,1116459,+,Carbohydrate transport and metabolism,suhB,,1117287.0,
USA300HOU_RS05530,hypothetical protein,1117440,-,No COG category,USA300HOU_RS05530,,1117632.0,
USA300HOU_RS05535,GTP-binding protein TypA,1117733,+,Signal transduction mechanisms,typA,typA,1119581.0,
USA300HOU_RS05540,DUF2197 domain-containing protein,1119720,-,Function unknown,ylaI,ylaI,1119888.0,
USA300HOU_RS05545,hypothetical protein,1119889,-,No COG category,USA300HOU_RS05545,ylaI,1120372.0,
USA300HOU_RS05550,hypothetical protein,1120512,+,Function unknown,ylaN,ylaN,1120788.0,VraS2
USA300HOU_RS05555,cell division protein FtsW,1121101,+,"Cell cycle control, cell division, chromosome partitioning",ftsW,ftsW,1122328.0,
USA300HOU_RS05560,pyruvate carboxylase,1122881,+,Energy production and conversion,pyC,pyC,1126334.0,CodY
USA300HOU_RS05565,heme A synthase,1126473,-,"Post-translational modification, protein turnover, and chaperones",ctaA,ctaA,1127544.0,
USA300HOU_RS05570,protoheme IX farnesyltransferase,1127824,+,"Post-translational modification, protein turnover, and chaperones",ctaB,ctaB,1128736.0,
USA300HOU_RS05575,membrane protein,1128760,+,Function unknown,USA300HOU_RS05575,ctaB,1129222.0,
USA300HOU_RS05580,hypothetical protein,1129433,+,No COG category,USA300HOU_RS05580,,1129637.0,
USA300HOU_RS05585,hypothetical protein,1129548,+,Function unknown,USA300HOU_RS05585,ylbF,1130586.0,
USA300HOU_RS05590,regulator,1130601,+,Function unknown,ylbF,ylbF,1131036.0,
USA300HOU_RS05595,glycerophosphoryl diester phosphodiesterase,1131098,-,Energy production and conversion,USA300HOU_RS05595,,1132025.0,
USA300HOU_RS05600,hypothetical protein,1132263,+,Function unknown,ylbG,ylbG,1132518.0,
USA300HOU_RS05605,hypothetical protein,1132520,-,No COG category,USA300HOU_RS05605,,1132910.0,
USA300HOU_RS05610,methyltransferase,1132979,+,"Replication, recombination and repair",rsmD,"rsmD,coaD",1133522.0,
USA300HOU_RS05615,phosphopantetheine adenylyltransferase,1133523,+,Coenzyme transport and metabolism,coaD,"rsmD,coaD",1134006.0,
USA300HOU_RS05620,hypothetical protein,1134067,-,Function unknown,ylbM,ylbM,1135207.0,
USA300HOU_RS05625,DNA-binding protein,1135333,+,Function unknown,ylbN,,1135891.0,
USA300HOU_RS05630,hypothetical protein,1135802,-,No COG category,USA300HOU_RS05630,,1136027.0,
USA300HOU_RS05635,50S ribosomal protein L32,1135970,+,"Translation, ribosomal structure and biogenesis",rpmF,,1136144.0,
USA300HOU_RS05640,iron-regulated surface determinant protein B,1136297,-,No COG category,USA300HOU_RS05640,,1138235.0,Fur
USA300HOU_RS05645,iron-regulated surface determinant protein A,1138437,-,Cell wall/membrane/envelope biogenesis,isdA,isdA,1139490.0,Fur
USA300HOU_RS05650,iron-regulated surface determinant protein C,1139698,+,Cell wall/membrane/envelope biogenesis,isdC,"isdC,isdE,isdF",1140382.0,Fur
USA300HOU_RS05655,hypothetical protein,1140381,+,No COG category,USA300HOU_RS05655,"isdC,isdE,isdF",1141458.0,Fur
USA300HOU_RS05660,heme uptake system protein IsdE,1141454,+,Inorganic ion transport and metabolism,isdE,"isdC,isdE,isdF",1142333.0,Fur
USA300HOU_RS05665,hemin ABC transporter permease,1142342,+,Inorganic ion transport and metabolism,isdF,"isdC,isdE,isdF",1143311.0,Fur
USA300HOU_RS05670,SrtB family sortase,1143372,+,Function unknown,srtB,,1144107.0,Fur
USA300HOU_RS05675,monooxygenase IsdI,1144125,+,Function unknown,isdG,isdG,1144449.0,Fur
USA300HOU_RS05685,RNA methyltransferase,1144832,+,"Translation, ribosomal structure and biogenesis",spoU,spoU,1145573.0,
USA300HOU_RS05690,phenylalanine--tRNA ligase subunit alpha,1145953,+,"Translation, ribosomal structure and biogenesis",pheS,"pheS,pheT",1147012.0,T-box(Phe)
USA300HOU_RS05695,phenylalanine--tRNA ligase subunit beta,1147011,+,"Translation, ribosomal structure and biogenesis",pheT,"pheS,pheT",1149414.0,T-box(Phe)
USA300HOU_RS05700,ribonuclease HIII,1149584,-,"Replication, recombination and repair",rnhC,rnhC,1150523.0,
USA300HOU_RS05705,cell division protein ZapA,1150892,+,No COG category,USA300HOU_RS05705,cvpA,1151152.0,
USA300HOU_RS05710,colicin V production protein CvpA,1151159,+,Function unknown,cvpA,cvpA,1151681.0,
USA300HOU_RS05715,DNA polymerase/3'-5' exonuclease PolX,1151753,+,"Replication, recombination and repair",polX,"polX,muts2",1153466.0,
USA300HOU_RS05720,endonuclease MutS2,1153475,+,"Replication, recombination and repair",muts2,"polX,muts2",1155824.0,
USA300HOU_RS05725,thiol reductase thioredoxin,1155996,+,"Post-translational modification, protein turnover, and chaperones",trxA,trxA,1156311.0,
USA300HOU_RS05735,excinuclease ABC subunit C,1156634,+,"Replication, recombination and repair",uvrC,uvrC,1158416.0,
USA300HOU_RS05740,succinate dehydrogenase cytochrome B558,1158739,+,Energy production and conversion,sdhC,"sdhC,sdhA,sdhB",1159354.0,CcpA
USA300HOU_RS05745,succinate dehydrogenase flavoprotein subunit,1159405,+,Energy production and conversion,sdhA,"sdhC,sdhA,sdhB",1161172.0,CcpA
USA300HOU_RS05750,succinate dehydrogenase iron-sulfur subunit,1161171,+,Energy production and conversion,sdhB,"sdhC,sdhA,sdhB",1161987.0,CcpA
USA300HOU_RS05755,glutamate racemase,1162222,+,Cell wall/membrane/envelope biogenesis,murI,"murI,rdgB,ysnB",1163023.0,
USA300HOU_RS05760,non-canonical purine NTP pyrophosphatase,1163034,+,Nucleotide transport and metabolism,rdgB,"murI,rdgB,ysnB",1163622.0,
USA300HOU_RS05765,metal-dependent phosphodiesterase,1163614,+,Function unknown,ysnB,"murI,rdgB,ysnB",1164118.0,
USA300HOU_RS05775,fibrinogen-binding protein,1164606,+,No COG category,USA300HOU_RS05775,,1164936.0,"SaeR,WalR"
USA300HOU_RS05785,FPRL1 inhibitory protein,1165304,-,No COG category,USA300HOU_RS05785,,1165706.0,WalR
USA300HOU_RS05790,hypothetical protein,1166377,+,No COG category,USA300HOU_RS05790,,1166884.0,WalR
USA300HOU_RS05795,fibrinogen-binding protein,1167142,+,No COG category,USA300HOU_RS05795,,1167640.0,WalR
USA300HOU_RS05800,fibrinogen-binding protein,1167793,+,No COG category,USA300HOU_RS05800,,1168144.0,WalR
USA300HOU_RS05810,hypothetical protein,1168796,-,No COG category,USA300HOU_RS05810,,1168982.0,
USA300HOU_RS05815,hypothetical protein,1169191,-,No COG category,USA300HOU_RS05815,,1169410.0,
USA300HOU_RS05820,hypothetical protein,1169603,-,No COG category,USA300HOU_RS05820,,1169837.0,
USA300HOU_RS05825,alpha-hemolysin,1170313,-,"Post-translational modification, protein turnover, and chaperones",hlA,hlA,1171273.0,"SaeR,CcpA,WalR"
USA300HOU_RS05830,hypothetical protein,1171945,+,No COG category,USA300HOU_RS05830,,1172092.0,
USA300HOU_RS05835,hypothetical protein,1172048,+,No COG category,USA300HOU_RS05835,,1172273.0,
USA300HOU_RS05840,hypothetical protein,1172304,-,No COG category,USA300HOU_RS05840,,1172586.0,
USA300HOU_RS05845,hypothetical protein,1172717,-,No COG category,USA300HOU_RS05845,,1173434.0,
USA300HOU_RS05850,hypothetical protein,1173541,-,No COG category,USA300HOU_RS05850,,1174267.0,
USA300HOU_RS05855,hypothetical protein,1174361,-,No COG category,USA300HOU_RS05855,,1175087.0,
USA300HOU_RS05860,ornithine carbamoyltransferase,1175524,+,Amino acid transport and metabolism,argF,"argF,arcC",1176526.0,
USA300HOU_RS05865,carbamate kinase 1,1176548,+,Amino acid transport and metabolism,arcC,"argF,arcC",1177481.0,
USA300HOU_RS05870,hypothetical protein,1177718,+,Function unknown,ycgA,ycgA,1179209.0,
USA300HOU_RS05875,hypothetical protein,1179516,+,No COG category,USA300HOU_RS05875,,1179744.0,
USA300HOU_RS05880,permease,1180048,-,Inorganic ion transport and metabolism,shetA,shetA,1180996.0,
USA300HOU_RS05885,hypothetical protein,1181244,+,No COG category,USA300HOU_RS05885,,1181433.0,
USA300HOU_RS05895,hemolytic protein,1182344,+,No COG category,USA300HOU_RS05895,,1182479.0,
USA300HOU_RS05900,hemolytic protein,1182535,+,No COG category,USA300HOU_RS05900,,1182670.0,
USA300HOU_RS05905,"noncanonical pyrimidine nucleotidase, YjjG family",1182793,+,Function unknown,yfnB,yfnB,1183489.0,
USA300HOU_RS05910,hypothetical protein,1183597,-,Function unknown,USA300HOU_RS05910,,1184038.0,
USA300HOU_RS05915,bacillithiol biosynthesis cysteine-adding enzyme BshC,1184232,+,Function unknown,bshC,bshC,1185846.0,
USA300HOU_RS05920,division/cell wall cluster transcriptional repressor MraZ,1185989,+,Function unknown,mraZ,"mraZ,rsmH,ftsL,ftsI",1186421.0,
USA300HOU_RS05925,ribosomal RNA small subunit methyltransferase H,1186436,+,Cell wall/membrane/envelope biogenesis,rsmH,"mraZ,rsmH,ftsL,ftsI",1187372.0,
USA300HOU_RS05930,cell division protein FtsL,1187385,+,"Cell cycle control, cell division, chromosome partitioning",ftsL,"mraZ,rsmH,ftsL,ftsI",1187787.0,
USA300HOU_RS05935,penicillin-binding protein,1187767,+,Cell wall/membrane/envelope biogenesis,ftsI,"mraZ,rsmH,ftsL,ftsI",1190002.0,
USA300HOU_RS05940,phospho-N-acetylmuramoyl-pentapeptide- transferase,1190293,+,Cell wall/membrane/envelope biogenesis,mraY,"mraY,murD,diviB",1191259.0,
USA300HOU_RS05945,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,1191260,+,Cell wall/membrane/envelope biogenesis,murD,"mraY,murD,diviB",1192610.0,
USA300HOU_RS05950,cell division protein DivIB,1192625,+,Cell wall/membrane/envelope biogenesis,diviB,"mraY,murD,diviB",1193945.0,
USA300HOU_RS05955,cell division protein FtsA,1194050,+,"Cell cycle control, cell division, chromosome partitioning",ftsA,,1195463.0,
USA300HOU_RS05960,cell division protein FtsZ,1195495,+,"Cell cycle control, cell division, chromosome partitioning",ftsZ,,1196668.0,
USA300HOU_RS05965,laccase,1197002,+,Function unknown,yfiH,,1197719.0,
USA300HOU_RS05970,YggS family pyridoxal phosphate enzyme,1197742,+,Function unknown,ylmE,"ylmE,sepF,yggT",1198411.0,
USA300HOU_RS05975,cell division protein SepF,1198407,+,Function unknown,sepF,"ylmE,sepF,yggT",1198971.0,
USA300HOU_RS05980,cell division protein,1198982,+,Function unknown,yggT,"ylmE,sepF,yggT",1199273.0,
USA300HOU_RS05985,S4 RNA-binding protein,1199355,+,"Translation, ribosomal structure and biogenesis",ylmH,"ylmH,divivA",1200162.0,
USA300HOU_RS05990,cell division protein DivIVA,1200185,+,"Cell cycle control, cell division, chromosome partitioning",divivA,"ylmH,divivA",1200803.0,
USA300HOU_RS05995,isoleucine--tRNA ligase,1201023,+,"Translation, ribosomal structure and biogenesis",ileS,ileS,1203777.0,T-box(Ile)
USA300HOU_RS06000,glyoxalase,1204066,+,Function unknown,USA300HOU_RS06000,,1204864.0,
USA300HOU_RS06005,hypothetical protein,1204924,-,No COG category,USA300HOU_RS06005,,1205173.0,
USA300HOU_RS06010,lipoprotein signal peptidase,1205687,+,"Post-translational modification, protein turnover, and chaperones",lspA,"lspA,rluD",1206179.0,
USA300HOU_RS06015,hypothetical protein,1206178,+,"Translation, ribosomal structure and biogenesis",rluD,"lspA,rluD",1207096.0,
USA300HOU_RS06020,bifunctional pyrimidine operon transcriptional regulator/uracil phosphoribosyltransferase,1207494,+,Nucleotide transport and metabolism,pyrR,pyrR,1208022.0,
USA300HOU_RS06025,uracil permease,1208239,+,Nucleotide transport and metabolism,pyrP,"pyrP,pyrB,pyrC,carA,carB,pyrF,pyrE",1209547.0,PyrR
USA300HOU_RS06030,aspartate carbamoyltransferase,1209574,+,Nucleotide transport and metabolism,pyrB,"pyrP,pyrB,pyrC,carA,carB,pyrF,pyrE",1210456.0,"PyrR,WalR"
USA300HOU_RS06035,dihydroorotase,1210473,+,Nucleotide transport and metabolism,pyrC,"pyrP,pyrB,pyrC,carA,carB,pyrF,pyrE",1211748.0,"PyrR,WalR"
USA300HOU_RS06040,carbamoyl-phosphate synthase small chain,1211749,+,Nucleotide transport and metabolism,carA,"pyrP,pyrB,pyrC,carA,carB,pyrF,pyrE",1212850.0,"PyrR,WalR"
USA300HOU_RS06045,carbamoyl-phosphate synthase large chain,1212842,+,Nucleotide transport and metabolism,carB,"pyrP,pyrB,pyrC,carA,carB,pyrF,pyrE",1216016.0,"PyrR,WalR"
USA300HOU_RS06050,orotidine 5'-phosphate decarboxylase,1216125,+,Nucleotide transport and metabolism,pyrF,"pyrP,pyrB,pyrC,carA,carB,pyrF,pyrE",1216818.0,"PyrR,WalR"
USA300HOU_RS06055,orotate phosphoribosyltransferase,1216817,+,Nucleotide transport and metabolism,pyrE,"pyrP,pyrB,pyrC,carA,carB,pyrF,pyrE",1217429.0,"PyrR,WalR"
USA300HOU_RS06060,hypothetical protein,1217458,+,No COG category,pyrF_2,"pyrP,pyrB,pyrC,carA,carB,pyrF,pyrE",1217671.0,PyrR
USA300HOU_RS06065,VOC family protein,1218107,+,Function unknown,USA300HOU_RS06065,,1218509.0,
USA300HOU_RS06070,hypothetical protein,1218771,-,Transcription,fbpA,fbpA,1220469.0,
USA300HOU_RS06075,guanylate kinase,1220743,+,Nucleotide transport and metabolism,gmK,"gmK,rpoZ",1221367.0,
USA300HOU_RS06080,DNA-directed RNA polymerase subunit omega,1221366,+,Transcription,rpoZ,"gmK,rpoZ",1221585.0,
USA300HOU_RS06085,phosphopantothenoylcysteine decarboxylase,1221800,+,Coenzyme transport and metabolism,coabC,"coabC,priA",1223000.0,
USA300HOU_RS06090,primosomal protein N',1222999,+,"Replication, recombination and repair",priA,"coabC,priA",1225408.0,
USA300HOU_RS06095,hypothetical protein,1225913,+,No COG category,USA300HOU_RS06095,,1226867.0,
USA300HOU_RS06100,hypothetical protein,1227029,-,Function unknown,pilE,,1227308.0,
USA300HOU_RS06105,peptide deformylase,1227531,+,"Translation, ribosomal structure and biogenesis",deF,"deF,fmT,suN,rlmN,prpC,prkC",1228020.0,
USA300HOU_RS06110,methionyl-tRNA formyltransferase,1228012,+,"Translation, ribosomal structure and biogenesis",fmT,"deF,fmT,suN,rlmN,prpC,prkC",1228948.0,
USA300HOU_RS06115,16S rRNA (cytosine(967)-C(5))-methyltransferase,1228944,+,"Translation, ribosomal structure and biogenesis",suN,"deF,fmT,suN,rlmN,prpC,prkC",1230252.0,
USA300HOU_RS06120,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,1230254,+,"Translation, ribosomal structure and biogenesis",rlmN,"deF,fmT,suN,rlmN,prpC,prkC",1231349.0,
USA300HOU_RS06125,protein phosphatase,1231355,+,Signal transduction mechanisms,prpC,"deF,fmT,suN,rlmN,prpC,prkC",1232099.0,
USA300HOU_RS06130,serine/threonine protein kinase,1232095,+,Signal transduction mechanisms,prkC,"deF,fmT,suN,rlmN,prpC,prkC",1234090.0,
USA300HOU_RS06135,GTPase,1234317,+,Carbohydrate transport and metabolism,rsgA,"rsgA,rpE,thiN",1235193.0,
USA300HOU_RS06140,ribulose-phosphate 3-epimerase,1235193,+,Carbohydrate transport and metabolism,rpE,"rsgA,rpE,thiN",1235838.0,
USA300HOU_RS06145,thiamine pyrophosphokinase,1235844,+,Coenzyme transport and metabolism,thiN,"rsgA,rpE,thiN",1236486.0,
USA300HOU_RS06150,50S ribosomal protein L28,1236866,-,"Translation, ribosomal structure and biogenesis",rpmB,,1237055.0,
USA300HOU_RS06155,hypothetical protein,1237497,+,Function unknown,asP,"asP,yloV",1237872.0,
USA300HOU_RS06160,hypothetical protein,1237886,+,Function unknown,yloV,"asP,yloV",1239533.0,
USA300HOU_RS06165,DNA helicase RecG,1239722,+,"Replication, recombination and repair",recG,recG,1241783.0,
USA300HOU_RS06170,transcription factor,1241985,+,Transcription,fapR,"fapR,plsX,fabD,fabG",1242558.0,FapR
USA300HOU_RS06175,phosphate acyltransferase,1242562,+,Lipid transport and metabolism,plsX,"fapR,plsX,fabD,fabG",1243549.0,FapR
USA300HOU_RS06180,malonyl CoA-ACP transacylase,1243541,+,Lipid transport and metabolism,fabD,"fapR,plsX,fabD,fabG",1244468.0,FapR
USA300HOU_RS06185,beta-ketoacyl-ACP reductase,1244460,+,Lipid transport and metabolism,fabG,"fapR,plsX,fabD,fabG",1245195.0,FapR
USA300HOU_RS06195,acyl carrier protein,1245437,+,Lipid transport and metabolism,acpP,acpP,1245671.0,
USA300HOU_RS06200,ribonuclease 3,1245786,+,Transcription,rnC,rnC,1246518.0,
USA300HOU_RS06205,chromosome segregation protein SMC,1246664,+,"Cell cycle control, cell division, chromosome partitioning",smC,"smC,ftsY",1250231.0,
USA300HOU_RS06210,signal recognition particle-docking protein FtsY,1250230,+," Intracellular trafficking, secretion, and vesicular transport",ftsY,"smC,ftsY",1251481.0,
USA300HOU_RS06215,DNA-binding protein,1251467,+,Transcription,ylxM,,1251800.0,
USA300HOU_RS06220,signal recognition particle protein,1251825,+," Intracellular trafficking, secretion, and vesicular transport",ffH,,1253193.0,
